DATE,PERLIS,KEDAH,PULAUPINANG,PERAK,SELANGOR,NEGERISEMBILAN,MELAKA,JOHOR,PAHANG,TERENGGANU,KELANTAN,SABAH,SARAWAK,KUALALUMPUR,PUTRAJAYA,LABUAN,ROC_PERLIS,ROC_KEDAH,ROC_PULAUPINANG,ROC_PERAK,ROC_SELANGOR,ROC_NEGERISEMBILAN,ROC_MELAKA,ROC_JOHOR,ROC_PAHANG,ROC_TERENGGANU,ROC_KELANTAN,ROC_SABAH,ROC_SARAWAK,ROC_KUALALUMPUR,ROC_PUTRAJAYA,ROC_LABUAN,percentchange_PERLIS,percentchange_KEDAH,percentchange_PULAUPINANG,percentchange_PERAK,percentchange_SELANGOR,percentchange_NEGERISEMBILAN,percentchange_MELAKA,percentchange_JOHOR,percentchange_PAHANG,percentchange_TERENGGANU,percentchange_KELANTAN,percentchange_SABAH,percentchange_SARAWAK,percentchange_KUALALUMPUR,percentchange_PUTRAJAYA,percentchange_LABUAN
2020-11-19,41,2299,1711,996,8594,3641,375,1034,395,230,257,24929,1053,4716,195,1214,0.0,7.0,8.0,48.0,407.0,32.0,1.0,15.0,0.0,0.0,17.0,660.0,8.0,72.0,0.0,15.0,0.0,0.3054101221640515,0.4697592483851931,5.063291139240511,4.971295957005006,0.8866722083679779,0.2673796791443861,1.4720314033366044,0.0,0.0,7.08333333333333,2.719518727594883,0.7655502392344582,1.5503875968992276,0.0,1.2510425354462118
2020-11-20,41,2318,1736,1020,8747,3794,377,1043,395,234,264,25441,1055,4762,196,1215,0.0,19.0,25.0,24.0,153.0,153.0,2.0,9.0,0.0,4.0,7.0,512.0,2.0,46.0,1.0,1.0,0.0,0.8264462809917328,1.4611338398597296,2.4096385542168752,1.7803118454735811,4.202142268607534,0.5333333333333412,0.8704061895551174,0.0,1.7391304347825987,2.7237354085603016,2.053832885394513,0.18993352326686086,0.9754028837998252,0.512820512820511,0.08237232289951546
2020-11-21,41,2324,1753,1049,9149,3915,377,1076,395,234,271,25787,1055,4830,196,1227,0.0,6.0,17.0,29.0,402.0,121.0,0.0,33.0,0.0,0.0,7.0,346.0,0.0,68.0,0.0,12.0,0.0,0.2588438308886998,0.9792626728110543,2.8431372549019507,4.595861438207383,3.189246178176064,0.0,3.163950143815919,0.0,0.0,2.6515151515151603,1.360009433591447,0.0,1.4279714405711852,0.0,0.9876543209876631
2020-11-22,42,2340,1768,1104,9752,3944,382,1085,395,234,279,26098,1055,4860,197,1240,1.0,16.0,15.0,55.0,603.0,29.0,5.0,9.0,0.0,0.0,8.0,311.0,0.0,30.0,1.0,13.0,2.4390243902439046,0.688468158347666,0.855675984027382,5.243088655862715,6.5908842496447795,0.7407407407407307,1.3262599469495928,0.8364312267657992,0.0,0.0,2.9520295202952074,1.2060340481637954,0.0,0.6211180124223503,0.5102040816326481,1.0594947025264867
2020-11-23,43,2376,1780,1185,10955,3985,382,1100,395,234,288,26387,1055,5056,198,1240,1.0,36.0,12.0,81.0,1203.0,41.0,0.0,15.0,0.0,0.0,9.0,289.0,0.0,196.0,1.0,0.0,2.3809523809523725,1.538461538461533,0.6787330316742057,7.336956521739135,12.335931091058239,1.0395537525355047,0.0,1.382488479262678,0.0,0.0,3.2258064516129004,1.1073645490075945,0.0,4.032921810699586,0.50761421319796,0.0
2020-11-24,43,2390,1795,1297,12578,4058,384,1119,395,234,294,26619,1056,5146,198,1241,0.0,14.0,15.0,112.0,1623.0,73.0,2.0,19.0,0.0,0.0,6.0,232.0,1.0,90.0,0.0,1.0,0.0,0.5892255892255838,0.8426966292134797,9.451476793248936,14.815152898219996,1.8318695106649852,0.5235602094240788,1.7272727272727328,0.0,0.0,2.083333333333326,0.8792208284382541,0.09478672985780978,1.7800632911392444,0.0,0.08064516129031585
2020-11-25,43,2414,1809,1377,12693,4376,385,1149,397,235,302,26912,1058,5190,199,1278,0.0,24.0,14.0,80.0,115.0,318.0,1.0,30.0,2.0,1.0,8.0,293.0,2.0,44.0,1.0,37.0,0.0,1.0041841004184038,0.7799442896935904,6.168080185042402,0.9142948004452256,7.836372597338581,0.26041666666667407,2.680965147453085,0.5063291139240533,0.42735042735042583,2.7210884353741527,1.1007175325895124,0.18939393939394478,0.8550330353672697,0.5050505050504972,2.98146655922642
2020-11-26,43,2438,1826,1456,12854,4534,385,1209,397,236,330,27238,1062,5249,204,1291,0.0,24.0,17.0,79.0,161.0,158.0,0.0,60.0,0.0,1.0,28.0,326.0,4.0,59.0,5.0,13.0,0.0,0.9942004971002394,0.9397457158651257,5.7371096586782855,1.2684156621759923,3.6106032906764174,0.0,5.22193211488251,0.0,0.42553191489360653,9.27152317880795,1.2113555291319855,0.3780718336483968,1.1368015414258137,2.5125628140703515,1.0172143974960912
2020-11-27,43,2463,1890,1498,13029,4701,385,1242,400,236,335,27679,1062,5403,204,1291,0.0,25.0,64.0,42.0,175.0,167.0,0.0,33.0,3.0,0.0,5.0,441.0,0.0,154.0,0.0,0.0,0.0,1.0254306808859637,3.5049288061336226,2.8846153846153744,1.361443908510962,3.683281870313193,0.0,2.7295285359801413,0.7556675062972307,0.0,1.5151515151515138,1.6190616051105167,0.0,2.9338921699371356,0.0,0.0
2020-11-28,43,2480,1982,1665,13295,4742,386,1288,400,236,353,28155,1062,5594,204,1291,0.0,17.0,92.0,167.0,266.0,41.0,1.0,46.0,0.0,0.0,18.0,476.0,0.0,191.0,0.0,0.0,0.0,0.6902151847340665,4.867724867724865,11.148197596795729,2.0415995087880834,0.8721548606679397,0.2597402597402487,3.703703703703698,0.0,0.0,5.37313432835822,1.719715307633951,0.0,3.535073107532849,0.0,0.0
2020-11-29,43,2532,2028,1742,13533,4774,387,1325,401,237,359,28445,1062,6087,204,1326,0.0,52.0,46.0,77.0,238.0,32.0,1.0,37.0,1.0,1.0,6.0,290.0,0.0,493.0,0.0,35.0,0.0,2.0967741935483897,2.320887991927356,4.624624624624629,1.790146671681092,0.674820750738081,0.2590673575129543,2.8726708074534146,0.24999999999999467,0.4237288135593209,1.6997167138810276,1.0300124311845238,0.0,8.813013943510907,0.0,2.71107668474051
2020-11-30,43,2563,2088,1785,13935,4915,387,1379,403,237,360,28771,1064,6206,205,1356,0.0,31.0,60.0,43.0,402.0,141.0,0.0,54.0,2.0,0.0,1.0,326.0,2.0,119.0,1.0,30.0,0.0,1.2243285939968374,2.9585798816567976,2.468427095292758,2.9705165151850954,2.9534981147884443,0.0,4.075471698113198,0.4987531172069737,0.0,0.278551532033422,1.1460713657936328,0.18832391713747842,1.9549860358140325,0.4901960784313708,2.262443438914019
2020-01-12,43,2584,2117,1798,14826,5061,387,1447,403,237,370,29038,1065,6232,205,1356,0.0,21.0,29.0,13.0,891.0,146.0,0.0,68.0,0.0,0.0,10.0,267.0,1.0,26.0,0.0,0.0,0.0,0.8193523214982346,1.388888888888884,0.7282913165266081,6.393972012917115,2.9704984740590135,0.0,4.9311094996374205,0.0,0.0,2.777777777777768,0.928017795697067,0.09398496240602405,0.4189494038027819,0.0,0.0
2020-02-12,43,2610,2177,1832,15075,5123,388,1549,404,237,372,29267,1065,6317,205,1356,0.0,26.0,60.0,34.0,249.0,62.0,1.0,102.0,1.0,0.0,2.0,229.0,0.0,85.0,0.0,0.0,0.0,1.0061919504643857,2.834199338686827,1.8909899888765347,1.6794819910967318,1.2250543370875278,0.25839793281654533,7.049067035245327,0.2481389578163684,0.0,0.540540540540535,0.7886218059095063,0.0,1.3639281129653291,0.0,0.0
2020-03-12,43,2642,2220,1858,15534,5175,390,1627,408,238,381,29577,1066,6366,205,1365,0.0,32.0,43.0,26.0,459.0,52.0,2.0,78.0,4.0,1.0,9.0,310.0,1.0,49.0,0.0,9.0,0.0,1.2260536398467359,1.9751952227836433,1.419213973799116,3.044776119402992,1.015030255709548,0.5154639175257714,5.035506778566812,0.990099009900991,0.42194092827003704,2.4193548387096753,1.0592134485939875,0.09389671361501595,0.7756846604400902,0.0,0.6637168141592875
2020-04-12,44,2666,2268,1905,15854,5190,390,1696,423,238,401,29897,1067,6622,207,1368,1.0,24.0,48.0,47.0,320.0,15.0,0.0,69.0,15.0,0.0,20.0,320.0,1.0,256.0,2.0,3.0,2.3255813953488413,0.9084027252081794,2.1621621621621623,2.5296017222820266,2.059997425003224,0.28985507246377384,0.0,4.240934234787952,3.6764705882353033,0.0,5.249343832021003,1.0819217635324785,0.09380863039398779,4.021363493559527,0.9756097560975618,0.219780219780219
2020-05-12,44,2696,2312,1944,16075,5200,395,1762,425,238,436,30288,1068,6887,211,1378,0.0,30.0,44.0,39.0,221.0,10.0,5.0,66.0,2.0,0.0,35.0,391.0,1.0,265.0,4.0,10.0,0.0,1.1252813203300738,1.9400352733686121,2.0472440944881987,1.3939699760312951,0.19267822736031004,1.2820512820512775,3.891509433962259,0.47281323877068626,0.0,8.728179551122196,1.3078235274442296,0.09372071227742307,4.001812141347028,1.9323671497584627,0.7309941520467822
2020-06-12,44,2713,2343,2052,16412,5458,398,1887,429,239,438,30538,1068,7065,211,1399,0.0,17.0,31.0,108.0,337.0,258.0,3.0,125.0,4.0,1.0,2.0,250.0,0.0,178.0,0.0,21.0,0.0,0.6305637982195744,1.3408304498269796,5.555555555555558,2.0964230171073073,4.961538461538462,0.75949367088608,7.094211123723038,0.9411764705882453,0.42016806722688926,0.4587155963302836,0.8254094030639259,0.0,2.584579642805296,0.0,1.5239477503628418
2020-07-12,44,2731,2398,2106,16838,5999,399,1985,430,239,441,30786,1070,7213,211,1404,0.0,18.0,55.0,54.0,426.0,541.0,1.0,98.0,1.0,0.0,3.0,248.0,2.0,148.0,0.0,5.0,0.0,0.6634721710283786,2.3474178403755763,2.6315789473684292,2.595661710943209,9.912055698057888,0.2512562814070307,5.1934287228404985,0.2331002331002363,0.0,0.6849315068493178,0.8121029536970248,0.1872659176029856,2.094833687190367,0.0,0.3573981415296634
2020-08-12,44,2741,2416,2135,17255,6022,399,2093,463,239,443,31057,1072,7311,212,1404,0.0,10.0,18.0,29.0,417.0,23.0,0.0,108.0,33.0,0.0,2.0,271.0,2.0,98.0,1.0,0.0,0.0,0.36616623947272053,0.7506255212677226,1.377018043684708,2.476541156906986,0.38339723287215133,0.0,5.440806045340052,7.6744186046511675,0.0,0.45351473922903285,0.8802702527122674,0.18691588785046953,1.3586579786496689,0.4739336492890933,0.0
2020-09-12,44,2757,2445,2168,17532,6055,401,2193,582,239,460,31260,1072,7440,212,1405,0.0,16.0,29.0,33.0,277.0,33.0,2.0,100.0,119.0,0.0,17.0,203.0,0.0,129.0,0.0,1.0,0.0,0.5837285662167124,1.2003311258278249,1.5456674473067977,1.6053317878875761,0.5479907007638563,0.5012531328320913,4.77783086478738,25.701943844492448,0.0,3.8374717832957206,0.6536368612551025,0.0,1.764464505539598,0.0,0.07122507122507837
2020-10-12,44,2771,2487,2283,18960,6122,406,2293,627,242,463,31534,1073,7576,213,1405,0.0,14.0,42.0,115.0,1428.0,67.0,5.0,100.0,45.0,3.0,3.0,274.0,1.0,136.0,1.0,0.0,0.0,0.5077983315197709,1.7177914110429349,5.30442804428044,8.145106091717992,1.1065235342691881,1.2468827930174564,4.559963520291843,7.731958762886593,1.2552301255230214,0.6521739130434856,0.8765195137556026,0.0932835820895539,1.8279569892473146,0.4716981132075526,0.0
2020-11-12,44,2793,2521,2295,19789,6186,411,2362,723,244,465,32066,1074,7708,215,1413,0.0,22.0,34.0,12.0,829.0,64.0,5.0,69.0,96.0,2.0,2.0,532.0,1.0,132.0,2.0,8.0,0.0,0.7939372067845563,1.3671089666264624,0.5256241787122251,4.37236286919831,1.0454099967331043,1.2315270935960632,3.009158307893589,15.311004784688986,0.8264462809917328,0.4319654427645814,1.6870679266823174,0.09319664492077884,1.742344244984162,0.9389671361502261,0.5693950177935836
2020-12-12,44,2809,2623,2357,20612,6235,426,2467,802,250,466,32495,1075,7946,215,1424,0.0,16.0,102.0,62.0,823.0,49.0,15.0,105.0,79.0,6.0,1.0,429.0,1.0,238.0,0.0,11.0,0.0,0.5728607232366567,4.04601348671163,2.701525054466236,4.15887614331194,0.7921112188813417,3.649635036496357,4.445385266723112,10.926694329183961,2.4590163934426146,0.21505376344086446,1.3378656520925514,0.09310986964619072,3.087701089776851,0.0,0.7784854918612805
2020-12-13,45,2822,2649,2462,21047,6264,433,2570,830,262,466,32828,1075,8077,215,1430,1.0,13.0,26.0,105.0,435.0,29.0,7.0,103.0,28.0,12.0,0.0,333.0,0.0,131.0,0.0,6.0,2.2727272727272707,0.46279814880740844,0.9912314144109757,4.454815443360194,2.110421113914218,0.46511627906977715,1.6431924882629012,4.175111471422777,3.4912718204488824,4.800000000000004,0.0,1.024773042006455,0.0,1.648628240624217,0.0,0.4213483146067398
2020-12-14,45,2827,2680,2524,21579,6524,434,2615,830,271,468,33111,1075,8201,216,1446,0.0,5.0,31.0,62.0,532.0,260.0,1.0,45.0,0.0,9.0,2.0,283.0,0.0,124.0,1.0,16.0,0.0,0.17717930545713134,1.170252925632309,2.5182778229082103,2.527676153371017,4.150702426564501,0.23094688221709792,1.7509727626459082,0.0,3.435114503816794,0.42918454935623185,0.8620689655172376,0.0,1.5352234740621418,0.46511627906977715,1.118881118881121
2020-12-15,45,2847,2714,2634,22082,6591,439,2663,838,278,471,33371,1075,8897,216,1457,0.0,20.0,34.0,110.0,503.0,67.0,5.0,48.0,8.0,7.0,3.0,260.0,0.0,696.0,0.0,11.0,0.0,0.7074637424832053,1.2686567164179152,4.358161648177505,2.3309699244635995,1.0269773145309635,1.1520737327188835,1.8355640535372864,0.9638554216867545,2.583025830258312,0.6410256410256387,0.7852375343541329,0.0,8.486769906109014,0.0,0.7607192254495132
2020-12-16,45,2856,2783,2669,22563,6651,453,2768,851,279,472,33639,1075,9129,220,1460,0.0,9.0,69.0,35.0,481.0,60.0,14.0,105.0,13.0,1.0,1.0,268.0,0.0,232.0,4.0,3.0,0.0,0.31612223393044925,2.5423728813559254,1.3287775246773048,2.1782447242097547,0.910332271279013,3.1890660592255093,3.9429215170859955,1.5513126491646823,0.3597122302158251,0.2123142250530785,0.8030925054688165,0.0,2.6076205462515434,1.85185185185186,0.20590253946466408
2020-12-17,45,2865,2863,2710,22931,6684,551,2835,855,281,482,33823,1084,9426,222,1476,0.0,9.0,80.0,41.0,368.0,33.0,98.0,67.0,4.0,2.0,10.0,184.0,9.0,297.0,2.0,16.0,0.0,0.31512605042016695,2.8745957599712435,1.5361558636193262,1.6309887869520923,0.49616599007669127,21.63355408388521,2.420520231213863,0.4700352526439522,0.7168458781362075,2.1186440677966045,0.5469841552959265,0.8372093023255811,3.253368386460731,0.9090909090909038,1.0958904109588996
2020-12-18,45,2869,2900,2775,23623,6858,691,2912,861,285,483,34083,1085,9623,228,1495,0.0,4.0,37.0,65.0,692.0,174.0,140.0,77.0,6.0,4.0,1.0,260.0,1.0,197.0,6.0,19.0,0.0,0.13961605584642545,1.2923506811037377,2.398523985239853,3.0177488988705203,2.603231597845612,25.40834845735027,2.716049382716057,0.7017543859649145,1.4234875444839812,0.20746887966804906,0.7687076841202733,0.09225092250921829,2.0899639295565375,2.7027027027026973,1.287262872628725
2020-12-19,45,2882,2930,2857,24024,6876,694,2987,877,285,493,34282,1087,9904,232,1514,0.0,13.0,30.0,82.0,401.0,18.0,3.0,75.0,16.0,0.0,10.0,199.0,2.0,281.0,4.0,19.0,0.0,0.45311955385152203,1.0344827586206806,2.954954954954947,1.6974982009059003,0.2624671916010568,0.4341534008682979,2.5755494505494525,1.8583042973286945,0.0,2.0703933747411973,0.5838687908928275,0.18433179723502668,2.920087290865636,1.7543859649122862,1.2709030100334529
2020-12-20,45,2888,2960,2867,24465,7045,695,3143,889,287,494,34478,1090,10188,234,1541,0.0,6.0,30.0,10.0,441.0,169.0,1.0,156.0,12.0,2.0,1.0,196.0,3.0,284.0,2.0,27.0,0.0,0.2081887578070818,1.0238907849829282,0.3500175008750439,1.8356643356643332,2.457824316463064,0.14409221902016434,5.222631402745237,1.36830102622576,0.7017543859649145,0.20283975659229903,0.5717286039320868,0.2759889604415866,2.867528271405484,0.8620689655172376,1.7833553500660404
2020-12-21,45,2891,2978,2888,25669,7103,704,3421,901,288,500,34725,1090,10315,239,1570,0.0,3.0,18.0,21.0,1204.0,58.0,9.0,278.0,12.0,1.0,6.0,247.0,0.0,127.0,5.0,29.0,0.0,0.10387811634349209,0.6081081081081186,0.7324729682595121,4.9213161659513505,0.8232789212207159,1.2949640287769792,8.845052497613736,1.3498312710911176,0.34843205574912606,1.2145748987854255,0.7163988630431106,0.0,1.246564585787202,2.136752136752129,1.8818948734588004
2020-12-22,45,2896,3001,2905,26683,7160,713,3588,907,288,504,34977,1090,10819,241,1572,0.0,5.0,23.0,17.0,1014.0,57.0,9.0,167.0,6.0,0.0,4.0,252.0,0.0,504.0,2.0,2.0,0.0,0.17295053614665434,0.7723304231027628,0.5886426592797811,3.9502902333554024,0.8024778262705867,1.2784090909090828,4.881613563285581,0.6659267480577213,0.0,0.8000000000000007,0.7257019438444923,0.0,4.886088221037332,0.8368200836819994,0.1273885350318471
2020-12-23,45,2910,3044,2913,27218,7191,837,3706,952,289,508,35166,1094,11045,245,1574,0.0,14.0,43.0,8.0,535.0,31.0,124.0,118.0,45.0,1.0,4.0,189.0,4.0,226.0,4.0,2.0,0.0,0.4834254143646355,1.4328557147617493,0.2753872633390664,2.005021924071504,0.4329608938547391,17.391304347826097,3.2887402452619785,4.961411245865488,0.3472222222222321,0.7936507936507908,0.5403550904880428,0.3669724770642091,2.088917644883992,1.6597510373443924,0.12722646310432406
2020-12-24,45,2914,3081,2939,27709,7335,913,3821,964,296,517,35415,1096,11424,249,1600,0.0,4.0,37.0,26.0,491.0,144.0,76.0,115.0,12.0,7.0,9.0,249.0,2.0,379.0,4.0,26.0,0.0,0.13745704467353903,1.2155059132720192,0.8925506350841106,1.8039532662208924,2.0025031289111483,9.0800477897252,3.1030760928224543,1.2605042016806678,2.422145328719716,1.7716535433070835,0.7080702951714812,0.1828153564899404,3.431416930737896,1.6326530612244872,1.6518424396442244
2020-12-25,45,2914,3106,2994,28170,7424,927,4026,975,296,521,35640,1099,11564,256,1608,0.0,0.0,25.0,55.0,461.0,89.0,14.0,205.0,11.0,0.0,4.0,225.0,3.0,140.0,7.0,8.0,0.0,0.0,0.8114248620577635,1.871384824770339,1.6637193691580343,1.2133605998636776,1.533406352683464,5.365087673383928,1.1410788381742698,0.0,0.7736943907156624,0.6353240152477735,0.27372262773721623,1.225490196078427,2.8112449799196693,0.49999999999998934
2020-12-26,46,2930,3164,3020,28880,7457,932,4438,994,296,575,35888,1105,12292,259,1624,1.0,16.0,58.0,26.0,710.0,33.0,5.0,412.0,19.0,0.0,54.0,248.0,6.0,728.0,3.0,16.0,2.2222222222222143,0.5490734385724005,1.8673535093367777,0.868403473613899,2.5204117855875063,0.44450431034481763,0.5393743257820827,10.233482364629909,1.9487179487179596,0.0,10.364683301343568,0.6958473625140238,0.5459508644221955,6.295399515738498,1.171875,0.995024875621886
2020-12-27,46,2957,3201,3050,29272,7496,955,4632,1003,301,606,36074,1108,12494,265,1636,0.0,27.0,37.0,30.0,392.0,39.0,23.0,194.0,9.0,5.0,31.0,186.0,3.0,202.0,6.0,12.0,0.0,0.9215017064846398,1.1694058154235076,0.9933774834437026,1.3573407202216003,0.5229985248759617,2.467811158798283,4.37133844073907,0.9054325955734299,1.6891891891891886,5.391304347826087,0.5182790905037926,0.2714932126696823,1.6433452652131475,2.316602316602312,0.738916256157629
2020-12-28,46,2969,3270,3097,29969,7656,969,4823,1014,304,634,36231,1110,12690,274,1636,0.0,12.0,69.0,47.0,697.0,160.0,14.0,191.0,11.0,3.0,28.0,157.0,2.0,196.0,9.0,0.0,0.0,0.405816706121076,2.1555763823805085,1.5409836065573668,2.38111505875922,2.134471718249742,1.4659685863874339,4.123488773747841,1.0967098703888345,0.9966777408637828,4.62046204620461,0.43521649941786755,0.18050541516245744,1.5687530014406814,3.396226415094339,0.0
2020-12-29,46,2977,3327,3114,30716,7716,978,4933,1302,306,665,36461,1114,13048,276,1636,0.0,8.0,57.0,17.0,747.0,60.0,9.0,110.0,288.0,2.0,31.0,230.0,4.0,358.0,2.0,0.0,0.0,0.2694509936005396,1.7431192660550376,0.5489183080400473,2.492575661516905,0.7836990595611271,0.9287925696594534,2.280738129794724,28.402366863905314,0.6578947368421018,4.889589905362768,0.634815489497953,0.3603603603603567,2.8211189913317503,0.7299270072992803,0.0
2020-12-30,46,3000,3396,3162,31188,7750,986,5540,1350,308,721,36741,1115,13267,277,1638,0.0,23.0,69.0,48.0,472.0,34.0,8.0,607.0,48.0,2.0,56.0,280.0,1.0,219.0,1.0,2.0,0.0,0.7725898555592803,2.073940486925152,1.541425818882458,1.5366584190649846,0.44064282011404554,0.8179959100204526,12.30488546523414,3.686635944700467,0.6535947712418277,8.421052631578952,0.7679438303941133,0.08976660682227244,1.678418148375238,0.36231884057971175,0.12224938875304847
2020-12-31,46,3024,3488,3195,32393,7828,1225,5734,1365,325,758,37040,1117,13489,282,1701,0.0,24.0,92.0,33.0,1205.0,78.0,239.0,194.0,15.0,17.0,37.0,299.0,2.0,222.0,5.0,63.0,0.0,0.8000000000000007,2.7090694935217874,1.0436432637571214,3.8636655123765573,1.0064516129032253,24.23935091277891,3.50180505415163,1.1111111111111072,5.519480519480524,5.131761442441052,0.8138047412971972,0.17937219730941312,1.6733247908343962,1.8050541516245522,3.8461538461538547
2021-01-01,46,3044,3714,3246,33169,7879,1248,5846,1381,339,811,37294,1125,13946,286,1704,0.0,20.0,226.0,51.0,776.0,51.0,23.0,112.0,16.0,14.0,53.0,254.0,8.0,457.0,4.0,3.0,0.0,0.6613756613756516,6.479357798165131,1.5962441314554043,2.395579291822303,0.6515074092999562,1.8775510204081636,1.9532612486920176,1.172161172161168,4.307692307692301,6.992084432717682,0.6857451403887715,0.71620411817368,3.387945733560671,1.4184397163120588,0.17636684303350414
2021-02-01,46,3091,4002,3258,33807,8010,1343,6426,1410,355,837,37553,1130,14102,298,1705,0.0,47.0,288.0,12.0,638.0,131.0,95.0,580.0,29.0,16.0,26.0,259.0,5.0,156.0,12.0,1.0,0.0,1.544021024967157,7.7544426494345675,0.3696857670979714,1.923482770056384,1.6626475441045896,7.612179487179493,9.921313718782066,2.0999275887038316,4.71976401179941,3.205918618988912,0.6944816860620984,0.4444444444444473,1.1186003155026603,4.195804195804187,0.058685446009398845
2021-03-01,46,3144,4105,3333,34480,8082,1349,6605,1431,359,884,37869,1140,14214,315,1721,0.0,53.0,103.0,75.0,673.0,72.0,6.0,179.0,21.0,4.0,47.0,316.0,10.0,112.0,17.0,16.0,0.0,1.7146554513102652,2.573713143428291,2.302025782688766,1.9907119827254682,0.8988764044943753,0.44676098287417254,2.785558667911614,1.4893617021276562,1.1267605633802802,5.6152927120669105,0.8414773786382002,0.8849557522123908,0.7942135867252897,5.7046979865771785,0.9384164222873803
2021-04-01,47,3189,4160,3367,35167,8138,1383,6900,1443,363,934,38172,1148,14364,321,1722,1.0,45.0,55.0,34.0,687.0,56.0,34.0,295.0,12.0,4.0,50.0,303.0,8.0,150.0,6.0,1.0,2.1739130434782705,1.4312977099236734,1.3398294762484664,1.0201020102010183,1.9924593967517445,0.6928977975748651,2.5203854707190443,4.4663133989401915,0.8385744234800763,1.1142061281337101,5.65610859728507,0.8001267527529166,0.7017543859649145,1.0552975939214893,1.904761904761898,0.05810575246949501
2021-05-01,47,3236,4220,3392,35676,8236,1404,7328,1468,376,976,38555,1161,14677,334,1759,0.0,47.0,60.0,25.0,509.0,98.0,21.0,428.0,25.0,13.0,42.0,383.0,13.0,313.0,13.0,37.0,0.0,1.4738162433364677,1.4423076923076872,0.7425007425007513,1.4473796456905719,1.2042270828213297,1.5184381778741818,6.202898550724645,1.7325017325017233,3.581267217630857,4.4967880085653,1.0033532432149217,1.1324041811846763,2.179058758006125,4.049844236760114,2.1486643437862885
2021-06-01,47,3278,4297,3426,36641,8361,1417,7899,1479,395,1019,38960,1166,14942,343,1768,0.0,42.0,77.0,34.0,965.0,125.0,13.0,571.0,11.0,19.0,43.0,405.0,5.0,265.0,9.0,9.0,0.0,1.2978986402966575,1.8246445497630326,1.0023584905660465,2.704899652427395,1.5177270519669772,0.92592592592593,7.792030567685582,0.7493188010899265,5.053191489361697,4.4057377049180335,1.0504474127869257,0.4306632213608941,1.8055460925257227,2.6946107784431073,0.511654349061974
2021-07-01,47,3308,4408,3485,37347,8424,1428,9002,1504,405,1085,39453,1180,15641,360,1771,0.0,30.0,111.0,59.0,706.0,63.0,11.0,1103.0,25.0,10.0,66.0,493.0,14.0,699.0,17.0,3.0,0.0,0.9151921903599813,2.583197579706775,1.722124927028612,1.9268033077699753,0.753498385360607,0.7762879322512406,13.96379288517533,1.690331304935766,2.5316455696202445,6.476938174681068,1.2654004106776195,1.2006861063464935,4.678088609289244,4.956268221574334,0.16968325791855143
2021-08-01,50,3415,4483,3565,38433,8512,1498,9300,1532,439,1134,39854,1196,15540,380,1777,3.0,107.0,75.0,80.0,1086.0,88.0,70.0,298.0,28.0,34.0,49.0,401.0,16.0,-101.0,20.0,6.0,6.382978723404253,3.23458282950424,1.701451905626139,2.295552367288378,2.9078640854687032,1.0446343779677125,4.90196078431373,3.3103754721172995,1.8617021276595702,8.39506172839506,4.516129032258065,1.0163992598788418,1.3559322033898313,-0.6457387635061651,5.555555555555558,0.33879164313947996
2021-09-01,58,3480,4756,3607,38997,8863,1548,9602,1568,455,1195,40263,1251,15738,397,1781,8.0,65.0,273.0,42.0,564.0,351.0,50.0,302.0,36.0,16.0,61.0,409.0,55.0,198.0,17.0,4.0,15.999999999999993,1.9033674963396807,6.089672094579512,1.1781206171108005,1.4674888767465477,4.1235902255639,3.337783711615483,3.247311827956989,2.3498694516971286,3.6446469248291535,5.379188712522054,1.0262457971596417,4.598662207357851,1.2741312741312738,4.473684210526319,0.22509848058525073
2021-10-01,63,3551,4945,3687,39727,9007,1583,9923,1609,484,1298,40666,1275,15969,407,1798,5.0,71.0,189.0,80.0,730.0,144.0,35.0,321.0,41.0,29.0,103.0,403.0,24.0,231.0,10.0,17.0,8.62068965517242,2.0402298850574763,3.9739276703111948,2.2179096201829784,1.8719388670923376,1.624732032043319,2.2609819121446995,3.3430535305144726,2.614795918367352,6.373626373626373,8.61924686192468,1.000918957852126,1.918465227817756,1.4677849790316388,2.5188916876574208,0.9545199326221221
2021-11-01,66,3591,5057,3738,40284,9109,1620,10319,1655,525,1393,41040,1428,16173,420,1806,3.0,40.0,112.0,51.0,557.0,102.0,37.0,396.0,46.0,41.0,95.0,374.0,153.0,204.0,13.0,8.0,4.761904761904767,1.1264432554210169,2.2649140546006086,1.3832384052074875,1.4020691217559778,1.13245253691574,2.337334175615924,3.990728610299299,2.858918582970782,8.4710743801653,7.318952234206466,0.9196872079870078,12.00000000000001,1.277475108021786,3.194103194103204,0.4449388209121219
